"","P_MASS_EST","P_RADIUS_EST","P_SEMI_MAJOR_AXIS_EST","P_PERIOD","P_DISTANCE","P_PERIASTRON","P_APASTRON","P_FLUX","P_TEMP_EQUIL","P_TYPE","S_TEMPERATURE","S_RADIUS_EST","S_TYPE_TEMP","S_LUMINOSITY","S_HZ_MIN","S_HZ_MAX","P_HABITABLE"
"Kepler-1221 b",-0.654082139854851,-0.678210610146348,-0.368133209343806,-0.244880458499588,-0.369639319454835,-0.344212500486703,-0.37662970423229,-0.133473091967743,-0.0230476272258478,"Superterran",-0.198491133554607,-0.213881146597633,"K",-0.574528452106502,-0.322821683898257,-0.308747337766938,"non-habitable"
"HD 190647 b",1.58352825271114,1.5431569050452,2.15922648878153,2.17541181659884,2.11335883671265,2.21056231113971,2.14179713592789,-1.77927535419592,-1.7921833318883,"Jovian",0.312993349446071,-0.0163932087873564,"G",0.303954572593724,0.0528932970935398,0.0435402766013926,"non-habitable"
"Kepler-847 b",-0.954221966343491,-0.814773345691385,-0.519252068104109,-0.995142473362962,-0.516553479032459,-0.518959347335093,-0.512120709293258,0.750541449374598,0.695880947796447,"Terran",-0.50979120827708,-0.229554792455591,"K",-0.685333418972093,-0.373660984185523,-0.354840762660683,"non-habitable"
"Kepler-691 b.2",-0.587626694025666,-0.639192685704909,-0.445382867309578,-0.441090900891914,-0.444739599266381,-0.433540425938066,-0.445890641512131,-0.800909137512734,-0.586895738280178,"Superterran",-2.27914220421521,-0.314192480088567,"M",-0.976508548916806,-0.567085371751423,-0.536494899140886,"non-habitable"
"Kepler-687 b",-0.219518431958249,-0.361731889676897,-0.287865763507604,0.033164619567875,-0.291605218064667,-0.251394944957791,-0.304663061556183,-0.655928950987633,-0.460728922266652,"Neptunian",-0.635480750647628,-0.242093709141958,"K",-0.737789854764375,-0.400384996786701,-0.379746579111075,"non-habitable"
"HD 104067 b.2",0.422847141338902,0.538429958534299,-0.0296750718374951,0.569759458650622,-0.0405983696233014,0.0471648087690444,-0.0731729841512371,-1.16445049033513,-0.923953280082247,"Jovian",-0.513562841573489,-0.238958979970366,"K",-0.709170215834052,-0.386163288364467,-0.366992076496767,"non-habitable"
"HD 564 b",0.75732868300507,1.37896971877274,1.3402121214754,1.76384726121748,1.29717171096167,1.4783740975124,1.26752215620912,-1.68446734613052,-1.58107961633209,"Jovian",0.594922989205739,-0.154321292337391,"G",-0.0965331331011561,-0.131249524135978,-0.135299843102812,"non-habitable"
"K2-193 b",-0.134968803382775,-0.279360715856081,-0.322685084784323,-0.137620393068535,-0.325455733906282,-0.291658394883381,-0.335881566473603,0.0666321681135209,0.140932882941586,"Neptunian",0.504852390059476,-0.163725479852166,"G",-0.1720794926587,-0.160433164163256,-0.161802652456952,"non-habitable"
"HD 20003 c",-0.145040801137274,-0.289614784188103,-0.156980023143312,0.301013164768982,-0.162400736306651,-0.147088848684563,-0.151430788300755,-0.514636618120566,-0.343186736683055,"Neptunian",0.150150123490064,-0.167580851913015,"G",-0.319383246963057,-0.21418922653262,-0.208526802550117,"non-habitable"
"Kepler-939 b",-0.701115335052159,-0.704222559773974,-0.333644552780099,-0.134430952149042,-0.336110267981153,-0.304331415915357,-0.345707668562135,-0.140190858838359,-0.0285752133111013,"Superterran",0.124102877729379,-0.204476959082858,"G",-0.457320214681694,-0.27453274172717,-0.265893711135051,"non-habitable"
"Kepler-1343 b",-0.638903285608081,-0.669539960270473,-0.494052097897331,-0.849486509609295,-0.492054667469951,-0.489819269316819,-0.489526776816316,0.950947312552547,0.857764798911307,"Superterran",0.442633929739062,-0.179399125710124,"G",-0.258589960007906,-0.195451969898839,-0.194239993147582,"non-habitable"
"HD 192310 c",0.083954755090957,-0.0227266700023823,1.31776559746578,1.80014454987404,1.33467212898129,1.06468461427597,1.48695146957216,-1.82198840095719,-1.93656154842394,"Neptunian",-0.232052271577887,-0.213151491362007,"K",-0.58056905470971,-0.325187007445596,-0.310670504645357,"non-habitable"
"Kepler-1604 b",-0.829409520092116,-0.769252433843039,-0.563172134884818,-1.37409137660678,-0.559251523158874,-0.569746477718821,-0.551498812326063,1.53700080326669,1.33055475915515,"Terran",-0.464709383925259,-0.232689521627183,"K",-0.68446184484964,-0.373733947990879,-0.355354551982992,"non-habitable"
"Kepler-795 b",-0.725510705100924,-0.717228534587787,-0.183655110273386,0.228345342309612,-0.190294100018015,-0.130890573696127,-0.211229281943276,-0.4177721930085,-0.258826458870725,"Superterran",0.303077629023933,-0.169994938195349,"G",-0.273663008002138,-0.198191905132638,-0.195175537081423,"non-habitable"
"HD 219415 b",1.27376835612414,1.61965624670432,2.92954234935921,2.56259808261442,2.97766130265453,2.43593337981298,3.16624788804575,-1.78547885328807,-1.84810815696473,"Jovian",-0.662472384709931,0.438142521093439,"K",0.99843704617547,0.440610519814732,0.44438698666629,"non-habitable"
"Kepler-341 d.1",-0.665627041440327,-0.684713597553255,-0.186742775874428,0.191934378497549,-0.193295855064043,-0.134461007143881,-0.213997638712306,-0.234545063587055,-0.106405518129788,"Superterran",0.709578703922328,-0.151186563165799,"F",-0.0337085480440973,-0.108552863113477,-0.115270369407711,"non-habitable"
"Kepler-365 b",-0.601991974921204,-0.647863335580784,-0.367931532013853,-0.304786397465393,-0.369443253552281,-0.343979290166171,-0.376448883225849,0.370701601429017,0.388365910116883,"Superterran",0.709578703922328,-0.141782375651024,"F",0.0065771141899502,-0.0915614523192432,-0.0992619075939807,"non-habitable"
"Kepler-1426 b",-0.771840843644318,-0.741072821746445,-0.328402117689115,-0.156506001774501,-0.331013697295995,-0.29826930686112,-0.341007376320178,0.129329278340007,0.192091600080979,"Superterran",0.519777704787992,-0.151186563165799,"G",-0.115261410029896,-0.136798247473042,-0.13961722155129,"non-habitable"
"2MASS J02192210-3925225 b",2.50545494220988,2.07905605038202,11.8299124461015,3.87383904298206,11.4890104920932,13.7610423531299,10.559963380138,-1.95615853122084,-7.04501000548456,"Jovian",-3.47518861691581,-0.383156521863584,"M",-1.02098921866194,-0.640514098484766,-0.610800346600188,"non-habitable"
"HD 102956 b",1.25470428288865,1.62444212057648,-0.406965975435787,-0.549179952579406,-0.40726947738775,-0.396980516196839,-0.405366336780955,1.58707930503739,1.37054072133138,"Jovian",-0.453489879461279,0.955372834406068,"G",2.12187716561118,1.19076285103751,1.16681589632985,"non-habitable"
"HATS-43 b",0.648598784223518,1.51546380845012,-0.479110304500251,-0.731410449698825,-0.475844637785514,-0.495800412090621,-0.458242452474153,0.467587654496849,0.458242218016939,"Jovian",-0.313103310139843,-0.217015875769225,"K",-0.610723681094828,-0.338586889546231,-0.322769739470705,"non-habitable"
"Kepler-693 b",0.594389773932697,0.925859616890594,-0.340310679731687,-0.117392956736952,-0.342590918025524,-0.312039816276749,-0.351684422542042,-0.477396114204218,-0.308895778463691,"Jovian",-0.584390425195086,-0.24522843831355,"K",-0.736404060365479,-0.400130967835973,-0.379966065105774,"non-habitable"
"GJ 849 b",1.27376835612414,1.61965624670432,2.37375686252354,2.50384425498231,2.29730157393367,2.74549128113751,2.14269313008226,-1.95377882679172,-3.48776544058445,"Jovian",-3.12654182912058,-0.304788292573792,"M",-0.994483297767423,-0.589545791934782,-0.557333521295358,"non-habitable"
"Kepler-49 e",-0.771840843644318,-0.741072821746445,-0.327965166935994,-0.0182096051097469,-0.330588904168267,-0.297764037254386,-0.340615612531144,-0.980769929749812,-0.748833052261051,"Superterran",-1.44093711086912,-0.295384105059017,"M",-0.918937526848711,-0.513435054540229,-0.485787475951124,"non-habitable"
"Kepler-1277 b.2",-0.754747644035556,-0.732402171870569,-0.0943207884418868,0.400782789887149,-0.103445397473688,-0.0275885028397353,-0.131133408068337,-0.665673974317632,-0.469116509318735,"Superterran",0.244361700802737,-0.182533854881716,"G",-0.341000231838136,-0.225865982613238,-0.220819071216897,"non-habitable"
"Kepler-240 b",-0.847761258688559,-0.777923083718915,-0.482485222364755,-0.757046331128686,-0.48080962623719,-0.47644387035082,-0.479156081827085,0.360559317449016,0.380135994492288,"Terran",-0.453489879461279,-0.238958979970366,"K",-0.698094030106113,-0.380986530431552,-0.362521050737381,"non-habitable"
"HD 68988 b.1",1.59070617174504,1.54141155968883,-0.431422667731135,-0.5654561355056,-0.43004257361311,-0.439797945669278,-0.416141624026887,0.784405928520943,0.719098476916874,"Jovian",0.626403256171872,-0.0978961672487404,"G",0.150934135415434,-0.026876732218419,-0.0371621837306672,"non-habitable"
"K2-213 b.1",-0.789222033483607,-0.74974347162232,-0.406463006972737,-0.440092251033301,-0.406902636896681,-0.388535302623639,-0.410995651984481,0.607459466932689,0.580176595993521,"Superterran",0.480254086523817,-0.0947614380771487,"G",0.0927338074395376,-0.046585188612014,-0.0536691811236707,"non-habitable"
"WASP-103 b.1",1.46011335215918,2.26981034765127,-0.549408374801712,-1.29994103742514,-0.54587072302694,-0.55383070324149,-0.539158422103582,2.21145223183243,1.87427459456444,"Jovian",0.809973403675693,-0.0195279379589481,"F",0.567717985766493,0.151108437717387,0.127687635430487,"non-habitable"
"Kepler-343 b",-0.489724823174987,-0.576330474104813,-0.390419129832955,-0.391602204606239,-0.391305161203086,-0.36998290642108,-0.396610941455455,0.698089954018167,0.653480091302655,"Superterran",0.494169445688048,-0.0226626671305398,"G",0.377933115156943,0.0788440575123521,0.0648883737732402,"non-habitable"
"KELT-6 b.1",0.968755190257082,1.77558330472638,-0.393052970036184,-0.457620937334952,-0.389250089035826,-0.423430658056722,-0.360573809088151,0.996219011988253,0.880156385069734,"Jovian",0.801838483197966,0.0713792080172109,"F",0.909202296749175,0.317602402661759,0.284374283097367,"non-habitable"
"Kepler-18 c",-0.0686293207593963,0.0197767048616185,-0.419506774598347,-0.470517602460296,-0.419583477489065,-0.403618511180779,-0.422690507278345,0.450933241160169,0.453427241249521,"Neptunian",-0.0205624270021288,-0.122974000621474,"G",-0.226236533083438,-0.169451609375726,-0.16336371368914,"non-habitable"
"KELT-21 b",1.91149712861984,2.39553477085147,-0.472561200448662,-0.817317546730674,-0.471161728209153,-0.464968191192588,-0.470258345868191,1.83067573190739,1.56732463906273,"Jovian",2.16329401475474,0.0431666454728857,"A",1.72038102882717,0.70418979019683,0.629253530125382,"non-habitable"
"Kepler-1060 b",-0.499374432432921,-0.582833461511719,-0.0423237096714311,0.475299133606363,-0.0528950744318119,0.032538509996411,-0.084513571731312,-0.629172613898612,-0.437759378469847,"Superterran",0.483468091959986,-0.160590750680574,"G",-0.168025629262274,-0.158077229965191,-0.159311738986085,"non-habitable"
"WASP-88 b",0.869365125377217,2.12240929976139,-0.46449211896237,-0.67631477880061,-0.463317159140495,-0.455637479206939,-0.46302372293982,1.54174041153198,1.33437639274688,"Jovian",1.12692914695277,0.0933223122183528,"F",1.20168134170107,0.450848660602,0.40320022987966,"non-habitable"
"HAT-P-67 b",0.771184779658567,3.47719834286692,-0.442819604024133,-0.689830276398292,-0.442247655676769,-0.430576387032212,-0.443592456350928,1.71768435383075,1.47623291130376,"Jovian",1.10371057234874,0.32842700008773,"F",1.94511271025931,0.91490730719428,0.837495637948592,"non-habitable"
"Kepler-378 c",-1.31730950234281,-0.907982831857045,-0.220240770302031,0.215322942102876,-0.22586180837549,-0.173196535918971,-0.244031460895424,-0.976943149573408,-0.745306017797982,"Subterran",-0.870735928719521,-0.260902084171508,"K",-0.811579678731808,-0.4412025500085,-0.417820069711002,"non-habitable"
"Kepler-60 d",-0.658178167802454,-0.65653398545666,-0.356057797524791,-0.249268601090026,-0.357899891341775,-0.33024905371984,-0.365803062889805,0.45882557429044,0.459823525030394,"Superterran",0.598078206835637,-0.0759530630475985,"G",0.225626023099543,0.00670713047119226,-0.00503538192809722,"non-habitable"
"Kepler-994 b",-0.754747644035556,-0.732402171870569,-0.554560201651337,-1.23872904184137,-0.550879206535293,-0.559788037123351,-0.543777476293655,0.556732531748779,0.539122472869479,"Superterran",-1.92353893768258,-0.3016535634022,"K",-0.952876498224126,-0.54249845853721,-0.512723673741708,"non-habitable"
"Kepler-400 b",-0.737936892335248,-0.723731521994694,-0.392679247046341,-0.388516331596052,-0.39350239339287,-0.372596401254133,-0.398637330188862,0.52868586137528,0.516415044781992,"Superterran",0.578068033225691,-0.110435083935107,"G",0.0764470400646352,-0.057127588184592,-0.0650512908170334,"non-habitable"
"Kepler-1527 b",0.00850795547799486,-0.118953693152387,0.580164092992446,1.14571738428343,0.552272759192065,0.752354564785664,0.473600079423906,-1.02042513684434,-0.785634942718419,"Neptunian",0.924752825442271,-0.0571446880180484,"F",0.478806358071585,0.104734745907554,0.0823922715739359,"non-habitable"
"K2-218 b",-0.446027205136084,-0.545983199539249,-0.399485534120984,-0.407835748661434,-0.400119303774659,-0.380466876288128,-0.404739749728303,0.397718860990017,0.410282847319534,"Neptunian",0.440477307376128,-0.154321292337391,"G",-0.160348245276514,-0.153538127010816,-0.154475818649838,"non-habitable"
"Kepler-1457 b.1",-0.616582548387251,-0.65653398545666,-0.00952763128283624,0.522102892331228,-0.0210115071958743,0.0704623755841589,-0.0551090774188107,-0.647525754225294,-0.45350573788022,"Superterran",0.556934801900714,-0.154321292337391,"G",-0.112515790514708,-0.13679976873159,-0.14007989945104,"non-habitable"
"K2-285 d.1",-0.483032663195181,-0.563324499291,-0.324004042313355,-0.314778228488039,-0.326737993039826,-0.293183576261906,-0.337064124909441,-0.417293507946348,-0.258425528928918,"Superterran",-0.46595724769549,-0.223285334112408,"K",-0.660727527514532,-0.36151260257678,-0.34344601740406,"non-habitable"
"Kepler-238 d",-0.318731529572571,-0.448438388435651,-0.33016855327483,-0.194841132046935,-0.332730983951362,-0.300311931132484,-0.342591137174696,0.427340384955815,0.434302740715612,"Neptunian",0.434002942899185,-0.0226626671305398,"G",0.34542275376024,0.0666894847350981,0.0544406696746866,"non-habitable"
"Kepler-1317 b",-0.771840843644318,-0.741072821746445,-0.566884154944452,-1.41310805841882,-0.562860260757015,-0.574038885735797,-0.554826956363228,1.74507125938474,1.49831226736523,"Superterran",-0.258549571029805,-0.223285334112408,"K",-0.61597324201796,-0.341942524106124,-0.326587529376303,"non-habitable"
"Kepler-1140 b",-0.392851839582029,-0.50696527509781,-0.256505515400004,0.118237668792524,-0.261117530871491,-0.215131406984159,-0.276545912115559,-0.743348950954827,-0.536427209111506,"Neptunian",-0.623948724990754,-0.242093709141958,"K",-0.735856050275355,-0.39943469841178,-0.37892265785691,"non-habitable"
"Wolf 1061 b",-0.926539847061579,-0.808890124116708,-0.507235094990428,-0.682575990459451,-0.503899431226235,-0.520514785274848,-0.489430977134492,-0.929155995906308,-0.708092403020102,"Terran",-2.93603048880611,-0.373752334348809,"M",-1.01535325344812,-0.62617421233043,-0.596356725304234,"non-habitable"
"Kepler-302 b",-0.114068944569815,-0.257684091166393,-0.163974907589534,0.238442073525344,-0.171161475133642,-0.108133299107419,-0.193584293995953,-0.208894115329171,-0.0852090482202598,"Neptunian",0.422115714985428,-0.0884919797339653,"G",0.0894828834660755,-0.045917023555051,-0.0521591459386136,"non-habitable"
"KELT-16 b",1.74677210828086,2.0248644886578,-0.547986863501574,-1.28761286011939,-0.544488763556739,-0.552186933433433,-0.537883915424924,2.16819892131752,1.83940853563289,"Jovian",0.936712374697927,-0.0446057713316816,"F",0.538413298070446,0.131255659879082,0.107093574033752,"non-habitable"
"Kepler-79 c",-0.512744915407422,-0.322713965235458,-0.17636759248056,0.186834564521777,-0.183039956462906,-0.135928159878903,-0.194304815848774,0.0151391917449285,0.0985887178186144,"Neptunian",0.874671956988394,-0.0634141463612317,"F",0.424347759393464,0.0826140899764643,0.062347857179033,"non-habitable"
"Kepler-892 b",-0.381462291076826,-0.498294625221934,-0.358901584417048,-0.17507250654741,-0.36066455330866,-0.333537477127793,-0.368352761500368,-0.456407880307811,-0.291239874277106,"Neptunian",-0.757223844423606,-0.24522843831355,"K",-0.764172562492486,-0.414053985986745,-0.392052522075482,"non-habitable"
"Kepler-758 c",-0.72140280529181,-0.715060872118818,-0.458776753728614,-0.694812442834798,-0.457760817020891,-0.449028495646721,-0.457899408303218,1.21571622268942,1.07143922832884,"Superterran",0.928741901559293,-0.0257973963021315,"F",0.611755478910084,0.165546313441544,0.139372201804779,"non-habitable"
"HD 285507 b",1.26433328059597,1.62202385234839,-0.45450149735579,-0.579994441186221,-0.453056797981807,-0.458600800387543,-0.442868389450279,-0.102270577406662,0.000278236906685258,"Jovian",-1.08484813804847,-0.254632625828325,"K",-0.826832668255415,-0.449321039890571,-0.424144943193424,"non-habitable"
"Kepler-672 b",-0.464491774319315,-0.558989174353062,-0.111298053711556,0.367318361236244,-0.119950290903145,-0.0472202258312983,-0.14635498103047,-0.616452199319731,-0.426868766594675,"Superterran",0.298665554925993,-0.182533854881716,"G",-0.322311926568339,-0.219082542157664,-0.215000479710865,"non-habitable"
"Kepler-316 b",-1.05384170092698,-0.836449970381074,-0.532236726513237,-1.01238297942815,-0.529176855050705,-0.533974204732856,-0.523762568109944,0.249388058880109,0.289835603482651,"Terran",-1.51142254800357,-0.307923021745384,"K",-0.937573259310965,-0.529174165297381,-0.501243291239671,"non-habitable"
"CFBDSIR J145829+101343 b",2.37406733809223,1.35800933153043,2.55065889319216,3.42838828304857,2.46794092859373,3.03094345760029,2.24031750395097,-1.95615857745069,-7.20084821220588,"Jovian",-13.7973902488672,-0.438924153182139,"A",-1.02869783622744,-0.685658575080041,-0.658902636632738,"non-habitable"
"Kepler-1014 b",-0.496146309101799,-0.58066579904275,-0.315066080268444,-0.0784672443740814,-0.318048718961549,-0.282848131053998,-0.32905047611275,-0.245885052887314,-0.115785929758594,"Superterran",0.0291872090510711,-0.20761168825445,"G",-0.495176951924279,-0.289785092202545,-0.279448710832082,"non-habitable"
"Kepler-1251 b",-0.669506468815287,-0.686881260022223,-0.0668612562462688,0.454279459756784,-0.0767498934974919,0.00416442797565154,-0.106513584664366,-0.757058402030449,-0.548398680332077,"Superterran",0.207520279841168,-0.191938042396491,"G",-0.387386680143624,-0.24528994243141,-0.238908416781996,"non-habitable"
"51 Peg b",0.923667063751259,1.70906294517018,-0.471486943154557,-0.747856943182056,-0.470107253122966,-0.465576267421267,-0.467861476300371,1.01258942756141,0.907479279444439,"Jovian",0.479182381623122,-0.0947614380771487,"G",0.0922228749676037,-0.0467674636886027,-0.0538258734914912,"non-habitable"
"HD 116029 c.1",1.38543639083014,1.5918071016157,1.86437938683716,2.10090638384857,1.8018477233049,2.16818781945603,1.67736911558871,-1.20319768291649,-0.963127739177796,"Jovian",-0.663760631583473,1.06195362624019,"K",2.13183268742336,1.21317134323721,1.20130867889447,"non-habitable"
"HD 200964 b",1.49312357399912,1.56524211767396,1.71749903500991,1.87870273361149,1.66347381314112,1.91249623876977,1.60729570482566,-1.07050491393628,-0.83500215451379,"Jovian",-0.457227462500155,1.07135781375496,"G",2.29980281576226,1.3412458174062,1.31347494391811,"non-habitable"
"Kepler-320 b",-0.98456297444436,-0.821276333098292,-0.397205725851201,-0.425718867334162,-0.39790292840827,-0.377830611629755,-0.402695706275664,0.685570367553358,0.643357162201382,"Terran",1.13175544239399,-0.122974000621474,"F",0.298278449615088,0.01584110642589,-0.00341600927897067,"non-habitable"
"Kepler-226 d",-0.913364313058516,-0.80610269581551,-0.417678676859652,-0.44141436076344,-0.417806244355429,-0.401504583652552,-0.421051461020338,0.210863495042917,0.258499687636499,"Terran",0.236565097102357,-0.220150604940816,"G",-0.479351614772387,-0.286759033000457,-0.278767557213524,"non-habitable"
"Kepler-79 d",-0.512744915407422,0.342758412737976,0.0224373529797924,0.532387043192598,0.0102306059337484,0.0915357967798406,-0.014198278090151,-0.381159900727515,-0.228387272926291,"Jovian",0.874671956988394,-0.0634141463612317,"F",0.424347759393464,0.0826140899764643,0.062347857179033,"non-habitable"
"Kepler-1451 b.1",-0.255379434574388,-0.39424682671143,-0.125480552757795,0.327245333885509,-0.133738179093814,-0.0636202106451831,-0.159070806611836,-0.472274458831789,-0.30458407072291,"Neptunian",0.467381404702539,-0.160590750680574,"G",-0.174454932833754,-0.160332386091138,-0.161250529567725,"non-habitable"
"K2-85 b.2",-1.101505510553,-0.847288282725918,-0.566870734800203,-1.37381296296431,-0.562847214012023,-0.57402336730275,-0.554814924054042,0.976461272541242,0.878363323770389,"Terran",-1.4176186360384,-0.311057750916975,"K",-0.935655898715099,-0.527751441849145,-0.500305578769973,"non-habitable"
"Kepler-1342 b",-0.7337776437804,-0.721563859525725,-0.519204617459427,-1.01662672660154,-0.516507348644485,-0.518904477607999,-0.512078165724629,1.10996989438985,0.986120030303544,"Superterran",0.187332454121257,-0.188803313224899,"G",-0.382688306509712,-0.242765445710556,-0.236265791176575,"non-habitable"
"Kepler-211 c",-0.880618455202006,-0.793096721001697,-0.449868362531735,-0.583720784703464,-0.44910029101762,-0.438727244797442,-0.44991227230548,0.267785116974875,0.304791292235798,"Terran",-0.283948355031249,-0.213881146597633,"K",-0.595093602293754,-0.331401582111504,-0.316122721733787,"non-habitable"
"Kepler-399 c",-0.820347827373573,-0.764917108905102,-0.243538359865985,0.172505988506423,-0.248511170732056,-0.200136789100254,-0.264919746126091,-0.618481874144823,-0.428605232460852,"Terran",0.159184486286072,-0.257767354999917,"G",-0.626664754082257,-0.353723143229685,-0.341921496854815,"non-habitable"
"HD 113337 b.1",1.76019171975771,1.50055566631184,1.00561594089786,1.53331785481953,1.08405351295076,0.536637937640703,1.29401377379164,-1.10527360414516,-0.932872660248591,"Jovian",1.26690172938087,-0.000719562929397941,"F",0.923293342833812,0.296648233634377,0.257078933650341,"non-habitable"
"Kepler-693 b.1",0.594389773932697,0.925859616890594,-0.340310679731687,-0.117392956736952,-0.342590918025524,-0.312039816276749,-0.351684422542042,-0.477396114204218,-0.308895778463691,"Jovian",-0.584390425195086,-0.24522843831355,"K",-0.736404060365479,-0.400130967835973,-0.379966065105774,"non-habitable"
"Kepler-1343 b.1",-0.638903285608081,-0.669539960270473,-0.494052097897331,-0.849486509609295,-0.492054667469951,-0.489819269316819,-0.489526776816316,0.950947312552547,0.857764798911307,"Superterran",0.442633929739062,-0.179399125710124,"G",-0.258589960007906,-0.195451969898839,-0.194239993147582,"non-habitable"
"CoRoT-24 c",0.150092523188566,-0.0886064185868234,-0.367931532013853,-0.255258779366526,-0.369443253552281,-0.343979290166171,-0.376448883225849,-0.179377119345839,-0.0608537045261649,"Neptunian",-0.497235615581812,-0.201342229911266,"K",-0.610308298466956,-0.335871216617374,-0.318142533596063,"non-habitable"
"WASP-25 b",0.891001598520136,1.27702093686355,-0.497931150561012,-0.799399417491211,-0.49582579019227,-0.4943048260984,-0.493004679894714,0.842388874125157,0.770094646223242,"Jovian",0.432923225599828,-0.220150604940816,"G",-0.420807204080607,-0.2651510765783,-0.260222193032014,"non-habitable"
"EPIC 211945201 b",0.15186457421702,0.0718006041168707,-0.255698173400984,0.00649215450727486,-0.260332652185596,-0.214197834101102,-0.275822060838673,0.256360918038462,0.295504746161079,"Neptunian",0.768168836428723,-0.0352015838169066,"G",0.480968087821637,0.11321954777247,0.0927235805064187,"non-habitable"
"Kepler-163 b",-1.06351533000518,-0.838617632850042,-0.413114372304967,-0.459796270347516,-0.413368936045872,-0.396226633332321,-0.416959170907828,0.385757455377719,0.400580564112535,"Terran",0.460935043537195,-0.182533854881716,"G",-0.264226485638789,-0.19835705720603,-0.197204512572911,"non-habitable"
"Kepler-132 d",-0.776158934756671,-0.743240484215413,-0.28430722877058,-0.0349791464847129,-0.288145695245963,-0.247280020256819,-0.301472530261684,0.169693475281362,0.224983306512035,"Superterran",0.700276888704809,-0.101030896420332,"F",0.174518640722725,-0.019565315987837,-0.0313026404779412,"non-habitable"
"HD 117618 b.1",0.46141847409932,0.618493161600019,-0.190905143162785,0.154743615261226,-0.193245316473333,-0.205062570975616,-0.167874197130639,-0.179844090471127,-0.0677416532672239,"Jovian",0.686816287784509,-0.134872836958293,"G",0.0256104285965168,-0.0827030364304492,-0.0906310210497369,"non-habitable"
"Kepler-134 b.1",-0.616582548387251,-0.65653398545666,-0.45450149735579,-0.643583167043166,-0.453604514477682,-0.444084787252228,-0.454066274652003,0.934965747775509,0.844861048459459,"Superterran",0.679556168674244,-0.101030896420332,"G",0.1642340397585,-0.0231914798469929,-0.0344334143189639,"non-habitable"
"Kepler-334 c.1",-0.820347827373573,-0.764917108905102,-0.347867116130664,-0.213613601820364,-0.349937105735414,-0.320777729234564,-0.358459415225124,0.24738585133644,0.288207605314286,"Terran",0.516582441516245,-0.135512917307841,"G",-0.053214656227066,-0.110352328010141,-0.11455022767729,"non-habitable"
"Kepler-357 d.1",-0.238454995225984,-0.379073189428648,-0.0571376737031172,0.50475311773129,-0.0672968578596525,0.0154083283294844,-0.0977955597773826,-0.997109003238403,-0.763939584542006,"Neptunian",-0.390292747077479,-0.210746417426041,"K",-0.611059758270717,-0.337670907933915,-0.321058360569278,"non-habitable"
"Kepler-309 c",-0.461387466396296,-0.556821511884093,0.231043147460619,0.916224832520104,0.212865681051616,0.348647278343124,0.16058323833611,-1.53616325183437,-1.34583909111786,"Neptunian",-0.801853036100861,-0.24522843831355,"M",-0.770947823197397,-0.417564456364386,-0.395110430835036,"non-habitable"
"WASP-20 b.1",0.729816722293194,2.12674462469933,-0.45450149735579,-0.681382815840944,-0.453604514477682,-0.444084787252228,-0.454066274652003,1.07631593107496,0.95896196848739,"Jovian",0.634771111952584,-0.0352015838169066,"F",0.406651182095852,0.0856467012037425,0.0689100686580314,"non-habitable"
"Kepler-186 e",-0.890181254742566,-0.797432045939634,-0.341215211403811,0.0799780743145459,-0.343470282199602,-0.313085774794931,-0.352495412688281,-1.19497136564693,-0.954420054548146,"Terran",-2.21265341026755,-0.307923021745384,"M",-0.969935014953373,-0.55971713120734,-0.529147552464407,"non-habitable"
"WASP-42 b",0.974982494544482,1.38973938524993,-0.463561307675832,-0.673752269986221,-0.462412246550439,-0.454561132160199,-0.462189170867566,0.508305541935183,0.49991027796479,"Jovian",-0.0555090247514737,-0.191938042396491,"G",-0.468125968288126,-0.275850102100778,-0.265111814512118,"non-habitable"
"Kepler-237 c",-0.587626694025666,-0.639192685704909,-0.429126658880036,-0.44174244001709,-0.42893570014395,-0.414742499669456,-0.431315557788842,-0.0788508532020747,0.0218368817574227,"Superterran",-0.609883047331535,-0.24522843831355,"K",-0.740656636219693,-0.402217469456055,-0.381773425908572,"non-habitable"
"K2-280 b",0.372910554883663,0.440303223841574,-0.256767699241962,0.0172508052655121,-0.26137241976565,-0.215434584231873,-0.276780982394338,0.0783897481924006,0.150533459596952,"Jovian",0.424278722332843,-0.0696836047044151,"G",0.162876735421902,-0.0140369067591113,-0.021953945798293,"non-habitable"
"Kepler-330 c.1",-0.631404137303647,-0.665204635332535,-0.327965166935994,-0.0981728903764544,-0.330588904168267,-0.297764037254386,-0.340615612531144,-0.436503368777378,-0.274527176027801,"Superterran",-0.291224271542131,-0.24522843831355,"K",-0.683367098996868,-0.375312448314476,-0.358551577155705,"non-habitable"
"K2-233 d",-0.424962827302719,-0.530809562256467,-0.248437713901141,0.124368026796922,-0.253274206176162,-0.20580217511667,-0.269312436805589,-0.717595819010285,-0.514016052378538,"Neptunian",-0.497235615581812,-0.238958979970366,"K",-0.706192463101116,-0.384762768215418,-0.365781851354388,"non-habitable"
"Kepler-844 b",-0.725510705100924,-0.717228534587787,-0.522365037836388,-0.952269588767586,-0.519579834152925,-0.522559041307856,-0.514911753384054,0.167647800480328,0.223317121684331,"Superterran",-1.62468691804147,-0.292249375887425,"K",-0.927333699835377,-0.519910139425844,-0.491280929371005,"non-habitable"
