"","P_MASS_EST","P_SEMI_MAJOR_AXIS_EST","P_PERIOD","P_TEMP_EQUIL","S_RADIUS_EST","S_LUMINOSITY","P_HABITABLE"
"K2-201 c.1",-0.270159803272517,-0.243308521844711,0.0886925897137215,-0.230992051825162,-0.195072771568083,-0.412143636812062,"non-habitable"
"Kepler-90 i",-0.866420458394102,-0.311835727252653,-0.149568445141972,0.331845673226421,-0.0947614380771487,0.240909130291008,"non-habitable"
"Kepler-254 b.2",-0.149916467735748,-0.445243944805629,-0.600756000610809,0.590448066055642,-0.185668584053308,-0.204550774088751,"non-habitable"
"HD 217107 c",1.72052481773965,3.93391625889237,2.95628338015627,-2.74117508189034,-0.122974000621474,-0.100204043496917,"non-habitable"
"Kepler-270 b",-0.612913476685461,-0.347867116130664,-0.267645928221022,0.586931551426405,-0.0132584796157647,0.567120193721952,"non-habitable"
"HIP 5158 c",2.54237655287732,4.71946322576237,3.36921033019752,-3.5261792618553,-0.235824250798775,-0.729684057972146,"non-habitable"
"Kepler-1473 b",-0.944044941698297,-0.320626068719647,-0.150347282831267,0.275104193398859,-0.129243458964657,0.0765295535967086,"non-habitable"
"HD 133131 A b",1.43761792153722,1.59470240549457,1.91624080393548,-1.74236673353255,-0.148405180666429,-0.118296570031261,"non-habitable"
"Kepler-334 c",-0.820347827373573,-0.347867116130664,-0.213613601820364,0.288207605314286,-0.135512917307841,-0.053214656227066,"non-habitable"
"HD 1461 b",-0.486820380693421,-0.446630356779797,-0.60523643347885,0.674467989638659,-0.132864102505137,-0.0718789672735188,"non-habitable"
"HD 132563 b",1.46011335215918,2.56427597675517,2.39454802734239,-2.07746672393716,-0.129243458964657,0.0896511420478543,"non-habitable"
"HD 219134 d",-0.0949328635460011,-0.074955629839537,0.475080585229244,-0.890360785586863,-0.226420063284,-0.734290526613179,"non-habitable"
"Kepler-903 b.1",-0.612913476685461,-0.380709069781724,-0.31986739189719,0.287331454644674,-0.166860209023758,-0.240982843639626,"non-habitable"
"Kepler-299 b.1",-0.866420458394102,-0.501319623311043,-0.906215820398391,0.954299906550262,-0.148051833994207,-0.196885846455163,"non-habitable"
"HD 183263 c",1.86891230585996,3.52437823715384,2.77406360329474,-2.40325525406354,-0.0853572505623736,0.210503652402506,"non-habitable"
"HD 169830 b.1",1.76838788249981,0.860605258615694,1.33413491952962,-0.774561340754752,0.0757897719616405,1.0523488836747,"non-habitable"
"HD 221420 b",2.33695020906744,6.70319495200771,3.87383904298206,-3.19335051815251,0.140094916547255,0.964856872504167,"non-habitable"
"Kepler-1065 b",-0.176179131598715,-0.489298064748002,-0.817731580692509,0.789515301687526,-0.179399125710124,-0.307465588426295,"non-habitable"
"Kepler-1443 b",-1.12915107594856,-0.507579809505213,-0.982905501567219,1.33927727924388,-0.0728183338760068,0.447742894575891,"non-habitable"
"Kepler-1351 b",-1.33857749473626,-0.557766935161103,-1.30264487111182,0.94786526584949,-0.260902084171508,-0.847431393891256,"non-habitable"
"Kepler-357 d",-0.238454995225984,-0.0571376737031172,0.50475311773129,-0.763939584542006,-0.210746417426041,-0.611059758270717,"non-habitable"
"Kepler-307 b.1",-0.427666269886901,-0.384867686990821,-0.316469606001299,0.0780288558773952,-0.217015875769225,-0.532447003983257,"non-habitable"
"WASP-104 b",1.38617179732363,-0.527024950779863,-1.10196820669696,1.10235944897737,-0.169994938195349,-0.33539482011196,"non-habitable"
"Kepler-1611 b",-1.25264115210248,-0.460645129997921,-0.656069538852574,0.597756389153816,-0.179399125710124,-0.319094996925386,"non-habitable"
"HATS-45 b.2",1.10729381030483,-0.465866430048081,-0.75243419144108,1.09889406548416,-0.06027941718964,0.592486927151077,"non-habitable"
"Kepler-923 b",-0.843144619242741,-0.423019057168626,-0.517735578396542,0.73951566350919,-0.0759530630475985,0.270268303247952,"non-habitable"
"Kepler-326 c",-0.83396880492393,-0.475459365375746,-0.712118665196301,0.429706784787471,-0.220150604940816,-0.6178270970736,"non-habitable"
"Kepler-1332 b",-0.847761258688559,-0.363203281162753,-0.250277425334346,0.140753684758229,-0.188803313224899,-0.362843693088065,"non-habitable"
"Kepler-259 b.1",-0.384295684788929,-0.410835394583633,-0.441034049730411,0.416315351170458,-0.188803313224899,-0.225405982825058,"non-habitable"
"Kepler-1519 b",0.309000105345911,0.766288218996339,1.36995074852837,-1.36143214079794,-0.185668584053308,-0.327580284658633,"non-habitable"
"Kepler-250 b",-0.99460306990379,-0.482485222364755,-0.756654944487769,0.501861381504462,-0.217015875769225,-0.593535985201638,"non-habitable"
"Kepler-789 b",-0.576997309676598,-0.402535607125561,-0.410204003576706,0.459818181271194,-0.151186563165799,-0.0978738018203764,"non-habitable"
"Kepler-385 c",-0.326659312565085,-0.303857394298594,-0.124607724494403,0.324241996236033,-0.116704542278291,0.271766439882258,"non-habitable"
"Kepler-153 c",-0.455211297007765,-0.074955629839537,0.475580405980956,-0.574676092570017,-0.191938042396491,-0.437483166199883,"non-habitable"
"Kepler-1065 b.1",-0.176179131598715,-0.489298064748002,-0.817731580692509,0.789515301687526,-0.179399125710124,-0.307465588426295,"non-habitable"
"WASP-74 b",1.12043376163337,-0.519699442350635,-1.03018490859124,1.46236697342585,-0.0257973963021315,0.472478862860672,"non-habitable"
"K2-43 b",0.00494026274651579,-0.506050861146093,-0.834520025734772,0.00621561840265191,-0.285979917544242,-0.942552686790463,"non-habitable"
"Kepler-1553 b.1",-0.974483990028074,-0.481139037849619,-0.746608546828234,0.530208578234277,-0.217015875769225,-0.556258067499759,"non-habitable"
"HD 163607 c.1",1.64257473905443,2.40293082279863,2.28756915095333,-1.78381243719385,0.080783395531986,0.564650767356002,"non-habitable"
"Kepler-120 b",-0.566489243562368,-0.466122688255326,-0.562775943527013,-0.278520222210021,-0.304788292573792,-0.94319931235374,"non-habitable"
"HD 45364 c",1.07836781597586,0.97625396416094,1.56446466484342,-1.51865866954181,-0.167814342215361,-0.34367225144337,"non-habitable"
"K2-69 b",-0.515691684386762,-0.456589260745658,-0.508597439004717,-0.381764522762197,-0.317327209260159,-0.953078647118392,"non-habitable"
"Kepler-1177 b",-0.64646240247728,0.291653497383403,0.920834501807239,-0.889367215697569,-0.166860209023758,-0.228606898376122,"non-habitable"
"K2-63 b.2",-0.285201681633182,-0.227206889173025,0.0267343891463389,0.518677571560652,0.040031916301294,1.21029972562292,"non-habitable"
